Season,Country,ILI_CASES,REL,B_REL,H3_REL,H1pdm_REL,H3_REL_LAG1,H1pdm_REL_LAG1,B_REL_LAG1,H3_REL_LAG2,H1pdm_REL_LAG2,B_REL_LAG2,H3_REL_LAG3,H1pdm_REL_LAG3,B_REL_LAG3
2010,Italy,100050,0.0857627051811646,0.179322019924253,0.0157364144662131,0.66256861742118,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Italy,81954,0.07025084198318,0.0228723671573144,0.677834897057857,0.0018011556166285,0.0157364144662131,0.66256861742118,0.179322019924253,NA,NA,NA,NA,NA,NA
2012,Italy,97475,0.0835554191657573,0.494479389132369,0.0459381191592988,0.295136683365906,0.677834897057857,0.0018011556166285,0.0228723671573144,0.693571311524071,0.664369773037808,0.202194387081568,NA,NA,NA
2013,Italy,66998,0.0574305819263135,0.0218189456436469,0.349650783654291,0.202836089965197,0.0459381191592988,0.295136683365906,0.494479389132369,0.723773016217156,0.296937838982535,0.517351756289683,0.739509430683369,0.959506456403714,0.696673776213936
2014,Italy,101587,0.0870802192027883,0.135915108690563,0.326079097248045,0.408807986089275,0.349650783654291,0.202836089965197,0.0218189456436469,0.39558890281359,0.497972773331103,0.516298334776015,1.07342379987145,0.499773928947732,0.53917070193333
2015,Italy,78628,0.0673997999298812,0.38598386048974,0.178017249625607,0.109996889183464,0.326079097248045,0.408807986089275,0.135915108690563,0.675729880902337,0.611644076054472,0.15773405433421,0.721668000061636,0.906780759420378,0.652213443466579
2016,Italy,91807,0.0786968183365035,0.0379361861791027,0.738745665139684,0.0102863320462488,0.178017249625607,0.109996889183464,0.38598386048974,0.504096346873653,0.518804875272739,0.521898969180303,0.853747130527944,0.721640965237936,0.54371791482395
2017,Italy,193043,0.165476160882434,0.971584793091707,0.0490234516671293,0.634153364065508,0.738745665139684,0.0102863320462488,0.0379361861791027,0.916762914765291,0.120283221229713,0.423920046668843,1.24284201201334,0.529091207318988,0.559835155359406
2018,Italy,186564,0.159922372108134,0.00226376431106197,0.796713129071265,0.800246827699012,0.0490234516671293,0.634153364065508,0.971584793091707,0.787769116806813,0.644439696111757,1.00952097927081,0.96578636643242,0.754436585295221,1.39550483976055
2019,Italy,168485,0.144425081283843,0.480915200314622,0.580943925518301,0.380886475110942,0.796713129071265,0.800246827699012,0.00226376431106197,0.845736580738394,1.43440019176452,0.973848557402769,1.58448224587808,1.44468652381077,1.01178474358187
2010,Latvia,2179,0.1061425300794,0.527028650782157,0.010861720528696,0.523534929483145,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Latvia,1192,0.0580642018607823,0.0116214488527882,0.566196646331933,0.00282392342310191,0.010861720528696,0.523534929483145,0.527028650782157,NA,NA,NA,NA,NA,NA
2012,Latvia,3969,0.193336256028058,0.678233388738374,0.294726688054446,0.960402483487761,0.566196646331933,0.00282392342310191,0.0116214488527882,0.577058366860629,0.526358852906247,0.538650099634945,NA,NA,NA
2013,Latvia,86,0.00418919577183497,0.00259392927048605,0.0189028491268205,0.0203951793210431,0.294726688054446,0.960402483487761,0.678233388738374,0.860923334386379,0.963226406910863,0.689854837591162,0.871785054915075,1.48676133639401,1.21688348837332
2014,Latvia,2465,0.120074041599688,0.28386734962798,0.653340688011373,0.263532378357529,0.0189028491268205,0.0203951793210431,0.00259392927048605,0.313629537181266,0.980797662808804,0.68082731800886,0.879826183513199,0.983621586231906,0.692448766861648
2015,Latvia,1438,0.07004725023138,0.122757671427784,0,0.577714830886016,0.653340688011373,0.263532378357529,0.28386734962798,0.672243537138194,0.283927557678572,0.286461278898467,0.96697022519264,1.24433004116633,0.964694667636841
2016,Latvia,2880,0.140289346777729,0.53555682886463,0.86220446945164,0.00513216946102166,0,0.577714830886016,0.122757671427784,0.653340688011373,0.841247209243545,0.406625021055764,0.672243537138194,0.861642388564588,0.40921895032625
2017,Latvia,2262,0.110185591115008,0.524911335081319,0.292370562197007,0.284574013871754,0.86220446945164,0.00513216946102166,0.53555682886463,0.86220446945164,0.582847000347038,0.658314500292413,1.51554515746301,0.846379378704567,0.942181849920394
2018,Latvia,2366,0.115251595304204,0.00201371453647415,0.320582655000248,0.829919583505315,0.292370562197007,0.284574013871754,0.524911335081319,1.15457503164865,0.289706183332776,1.06046816394595,1.15457503164865,0.867421014218792,1.18322583537373
2019,Latvia,1692,0.0824199912319158,0.474643192749287,0.255645959088414,0.0939107604814578,0.320582655000248,0.829919583505315,0.00201371453647415,0.612953217197256,1.11449359737707,0.526925049617793,1.4751576866489,1.11962576683809,1.06248187848242
2010,Lithuania,41857,0.149244631122553,0.334798382612993,0,1.15764792861253,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Lithuania,4907,0.017496318534973,0,0.13733669387667,0.0376264914730602,0,1.15764792861253,0.334798382612993,NA,NA,NA,NA,NA,NA
2012,Lithuania,49260,0.175640646226365,0.426790355316399,0.226708737129254,1.10290736981799,0.13733669387667,0.0376264914730602,0,0.13733669387667,1.19527442008559,0.334798382612993,NA,NA,NA
2013,Lithuania,3600,0.0128361008204408,0,0.124082307930928,0.00427870027348025,0.226708737129254,1.10290736981799,0.426790355316399,0.364045431005924,1.14053386129105,0.426790355316399,0.364045431005924,2.29818178990359,0.761588737929392
2014,Lithuania,15500,0.05526654519912,0.131044385523687,0.340328115743385,0.0812929507241286,0.124082307930928,0.00427870027348025,0,0.350791045060181,1.10718607009147,0.426790355316399,0.488127738936851,1.14481256156453,0.426790355316399
2015,Lithuania,24579,0.0876384783515594,0.171273168352032,0.00232710104014377,0.702784514123418,0.340328115743385,0.0812929507241286,0.131044385523687,0.464410423674313,0.0855716509976089,0.131044385523687,0.691119160803566,1.1884790208156,0.557834740840086
2016,Lithuania,19021,0.0678209649182233,0.0666714570382534,0.607303163112512,0.00423502903146801,0.00232710104014377,0.702784514123418,0.171273168352032,0.342655216783529,0.784077464847547,0.302317553875719,0.466737524714457,0.788356165121027,0.302317553875719
2017,Lithuania,57819,0.206158475926963,1.76548241263587,0.151783555837473,0.144318790796286,0.607303163112512,0.00423502903146801,0.0666714570382534,0.609630264152656,0.707019543154886,0.237944625390286,0.949958379896041,0.788312493879014,0.368989010913972
2018,Lithuania,49697,0.177198806242624,0.00405489259136438,0.969922519345182,0.79801065048969,0.151783555837473,0.144318790796286,1.76548241263587,0.759086718949985,0.148553819827754,1.83215386967412,0.761413819990128,0.851338333951172,2.00342703802615
2019,Lithuania,14219,0.0506990326571798,0.0907765870962902,0.0917292649218886,0.32448447455362,0.969922519345182,0.79801065048969,0.00405489259136438,1.12170607518266,0.942329441285976,1.76953730522723,1.72900923829517,0.946564470317444,1.83620876226549
2010,Luxembourg,363,0.123721881390593,0.627870026817531,0,0.6093487870884,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Luxembourg,149,0.0507839127471029,0.0614321525166568,0.364967864658642,0.0814391102957299,0,0.6093487870884,0.627870026817531,NA,NA,NA,NA,NA,NA
2012,Luxembourg,390,0.132924335378323,0.613496932515338,0.149441560484506,0.566304860783388,0.364967864658642,0.0814391102957299,0.0614321525166568,0.364967864658642,0.690787897384129,0.689302179334188,NA,NA,NA
2013,Luxembourg,132,0.0449897750511247,0.00354250197252951,0.285506510326567,0.160848738212151,0.149441560484506,0.566304860783388,0.613496932515338,0.514409425143148,0.647743971079118,0.674929085031995,0.514409425143148,1.25709275816752,1.30279911184953
2014,Luxembourg,358,0.122017723244717,0.374485288820168,0.572800933063657,0.272891010563346,0.285506510326567,0.160848738212151,0.00354250197252951,0.434948070811073,0.727153598995539,0.617039434487867,0.799915935469716,0.808592709291269,0.678471587004524
2015,Luxembourg,245,0.0835037491479209,0.583137820652939,0.00396692395002,0.24793274687625,0.572800933063657,0.272891010563346,0.374485288820168,0.858307443390224,0.433739748775497,0.378027790792698,1.00774900387473,1.00004460955889,0.991524723308036
2016,Luxembourg,170,0.0579413769597819,0.0106804381492685,0.565691976734922,0.00304135471362861,0.00396692395002,0.24793274687625,0.583137820652939,0.576767857013677,0.520823757439596,0.957623109473108,0.862274367340244,0.681672495651747,0.961165611445637
2017,Luxembourg,534,0.18200408997955,0.921495004552135,0.0884395566184416,0.810106338624925,0.565691976734922,0.00304135471362861,0.0106804381492685,0.569658900684942,0.250974101589879,0.593818258802208,1.1424598337486,0.523865112153224,0.968303547622376
2018,Luxembourg,270,0.0920245398773006,0.00252814669992584,0.733162542978494,0.184554709094587,0.0884395566184416,0.810106338624925,0.921495004552135,0.654131533353363,0.813147693338554,0.932175442701403,0.658098457303383,1.0610804402148,1.51531326335434
2019,Luxembourg,323,0.110088616223586,0.417929006033983,0.216099876290742,0.466857279911131,0.733162542978494,0.184554709094587,0.00252814669992584,0.821602099596936,0.994661047719512,0.924023151252061,1.38729407633186,0.997702402433141,0.934703589401329
2010,Netherlands,1758,0.0720994135258172,0.295237675909203,0.00788437887683272,0.417872080472136,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Netherlands,1462,0.0599598080629947,0.059244784798189,0.531954021803285,0.00839927402847291,0.00788437887683272,0.417872080472136,0.295237675909203,NA,NA,NA,NA,NA,NA
2012,Netherlands,2479,0.101669195751138,0.310390747824541,0.253563666384321,0.452737543302519,0.531954021803285,0.00839927402847291,0.059244784798189,0.539838400680118,0.426271354500609,0.354482460707392,NA,NA,NA
2013,Netherlands,1810,0.0742320469179346,0.045864193747923,0.409145331519766,0.287310943911657,0.253563666384321,0.452737543302519,0.310390747824541,0.785517688187606,0.461136817330992,0.36963553262273,0.793402067064439,0.879008897803128,0.664873208531933
2014,Netherlands,3430,0.140671779518517,0.249092200043996,1.04836231683656,0.109263278304619,0.409145331519766,0.287310943911657,0.045864193747923,0.662708997904086,0.740048487214177,0.356254941572464,1.19466301970737,0.74844776124265,0.415499726370653
2015,Netherlands,2686,0.11015871713899,0.359669017891579,0.0172617818560285,0.724656371642295,1.04836231683656,0.109263278304619,0.249092200043996,1.45750764835632,0.396574222216276,0.294956393791919,1.71107131474064,0.849311765518795,0.60534714161646
2016,Netherlands,2610,0.107041791412049,0.0358262322277063,1.03033410295496,0.00425757893783041,0.0172617818560285,0.724656371642295,0.359669017891579,1.06562409869258,0.833919649946914,0.608761217935575,1.47476943021235,1.12123059385857,0.654625411683498
2017,Netherlands,3722,0.152647336258869,1.01713752703146,0.271214138425249,0.238121697131982,1.03033410295496,0.00425757893783041,0.0358262322277063,1.04759588481099,0.728913950580126,0.395495250119285,2.09595820164754,0.838177228884744,0.644587450163282
2018,Netherlands,2515,0.103145634253373,0.00774115307783937,0.54936003236148,0.474355157094413,0.271214138425249,0.238121697131982,1.01713752703146,1.30154824138021,0.242379276069813,1.05296375925916,1.31881002323623,0.967035647712108,1.41263277715074
2019,Netherlands,1911,0.0783742771603166,0.0319942668979838,0.445480595380849,0.306267909324333,0.54936003236148,0.474355157094413,0.00774115307783937,0.820574170786729,0.712476854226396,1.0248786801093,1.85090827374169,0.716734433164226,1.060704912337
2010,Portugal,307,0.120439387995292,0.389299031903975,0.0173424435755095,0.797752404473438,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Portugal,277,0.108670066692821,0.0537379450678783,1.02173486618793,0.0112278556723949,0.0173424435755095,0.797752404473438,0.389299031903975,NA,NA,NA,NA,NA,NA
2012,Portugal,222,0.0870929776382895,0.36069638852084,0.0366367231214435,0.473596664740611,1.02173486618793,0.0112278556723949,0.0537379450678783,1.03907730976344,0.808980260145833,0.443036976971853,NA,NA,NA
2013,Portugal,180,0.0706159278148294,0.0114867117282062,0.201772114727827,0.492900451692261,0.0366367231214435,0.473596664740611,0.36069638852084,1.05837158930938,0.484824520413006,0.414434333588719,1.07571403288489,1.28257692488644,0.803733365492693
2014,Portugal,333,0.130639466457434,0.69681223664256,0.48694454302243,0.122637884909353,0.201772114727827,0.492900451692261,0.0114867117282062,0.23840883784927,0.966497116432872,0.372183100249046,1.2601437040372,0.977724972105267,0.425921045316925
2015,Portugal,237,0.0929776382895253,0.137833585687468,0.0180954671405004,0.773847330067285,0.48694454302243,0.122637884909353,0.69681223664256,0.688716657750257,0.615538336601614,0.708298948370766,0.7253533808717,1.08913500134222,1.06899533689161
2016,Portugal,280,0.109846998823068,0.00655652426400313,1.0885266356045,0.00338682836217951,0.0180954671405004,0.773847330067285,0.137833585687468,0.505040010162931,0.896485214976638,0.834645822330028,0.706812124890757,1.3893856666689,0.846132534058234
2017,Portugal,278,0.109062377402903,0.614084039632936,0.246139330701836,0.230400403694259,1.0885266356045,0.00338682836217951,0.00655652426400313,1.106622102745,0.777234158429464,0.144390109951471,1.59356664576743,0.899872043338817,0.841202346594031
2018,Portugal,278,0.109062377402903,0.00391325358460362,0.653963407668519,0.432747112775909,0.246139330701836,0.230400403694259,0.614084039632936,1.33466596630633,0.233787232056438,0.620640563896939,1.35276143344683,1.00763456212372,0.758474149584407
2019,Portugal,157,0.0615927814829345,0.232009846074185,0.0823181776071739,0.301599791147986,0.653963407668519,0.432747112775909,0.00391325358460362,0.900102738370354,0.663147516470168,0.61799729321754,1.98862937397485,0.666534344832347,0.624553817481543
2010,Serbia,170759,0.117133679010957,0.151235889355919,0.118616383808564,0.901484516945085,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Serbia,128466,0.0881224135057103,0.0150636604283265,0.866160474628776,0,0.118616383808564,0.901484516945085,0.151235889355919,NA,NA,NA,NA,NA,NA
2012,Serbia,173004,0.118673657046548,0.561002742401866,0.166862354150299,0.458871473913321,0.866160474628776,0,0.0150636604283265,0.98477685843734,0.901484516945085,0.166299549784246,NA,NA,NA
2013,Serbia,105069,0.0720730299427979,0,0.543319764184169,0.17741053524381,0.166862354150299,0.458871473913321,0.561002742401866,1.03302282877908,0.458871473913321,0.576066402830192,1.15163921258764,1.36035599085841,0.727302292186111
2014,Serbia,133830,0.0918018977742687,0.179333939838106,0.320686618251989,0.417998419652592,0.543319764184169,0.17741053524381,0,0.710182118334468,0.636282009157131,0.561002742401866,1.57634259296324,0.636282009157131,0.576066402830192
2015,Serbia,106222,0.0728639407111886,0.305048602109748,0.0559459553776408,0.367644849624497,0.320686618251989,0.417998419652592,0.179333939838106,0.864006382436157,0.595408954896402,0.179333939838106,1.03086873658646,1.05428042880972,0.740336682239972
2016,Serbia,162317,0.111342812829903,0.0120240618606807,1.0988894452821,0.00251462115625195,0.0559459553776408,0.367644849624497,0.305048602109748,0.376632573629629,0.785643269277089,0.484382541947855,0.919952337813798,0.963053804520899,0.484382541947855
2017,Serbia,156859,0.107598848411971,0.82504691501329,0.00126738166215362,0.249674187444263,1.0988894452821,0.00251462115625195,0.0120240618606807,1.15483540065974,0.370159470780749,0.317072663970429,1.47552201891173,0.788157890433341,0.496406603808535
2018,Serbia,164519,0.112853294626951,0,0.134584344795817,0.993948601473697,0.00126738166215362,0.249674187444263,0.82504691501329,1.10015682694425,0.252188808600515,0.837070976873971,1.1561027823219,0.619833658225011,1.14211957898372
2019,Serbia,156768,0.107536426139704,0.188972600702552,0.51191193723771,0.374479723456775,0.134584344795817,0.993948601473697,0,0.135851726457971,1.24362278891796,0.82504691501329,1.23474117174007,1.24613741007421,0.837070976873971
2010,Slovakia,242589,0.121592949895519,0.181891093081411,0,1.03403840587377,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Slovakia,198581,0.0995348081866942,0.385585292975482,0.394552392812121,0.215210396079339,0,1.03403840587377,0.181891093081411,NA,NA,NA,NA,NA,NA
2012,Slovakia,253945,0.127284920838197,0.695546015509275,0.20041095296617,0.376892239906528,0.394552392812121,0.215210396079339,0.385585292975482,0.394552392812121,1.24924880195311,0.567476386056893,NA,NA,NA
2013,Slovakia,163628,0.082015306569976,0.061511479927482,0.452523051162411,0.306118534609867,0.20041095296617,0.376892239906528,0.695546015509275,0.594963345778291,0.592102635985867,1.08113130848476,0.594963345778291,1.62614104185964,1.26302240156617
2014,Slovakia,239191,0.119889769439088,0.249544316479551,0.520613142725569,0.428740235185762,0.452523051162411,0.306118534609867,0.061511479927482,0.652934004128581,0.683010774516395,0.757057495436757,1.0474863969407,0.898221170595734,1.14264278841224
2015,Slovakia,170064,0.0852412245857457,0.469133358331622,0.0100862865138377,0.373192601011997,0.520613142725569,0.428740235185762,0.249544316479551,0.973136193887981,0.734858769795629,0.311055796407033,1.17354714685415,1.11175100970216,1.00660181191631
2016,Slovakia,204414,0.102458484349837,0.152015555415188,0.859690036598556,0.0128792514846225,0.0100862865138377,0.373192601011997,0.469133358331622,0.530699429239407,0.80193283619776,0.718677674811173,0.983222480401818,1.10805137080763,0.780189154738655
2017,Slovakia,217665,0.109100286653591,0.915298285033874,0.0230089332919336,0.152695648210104,0.859690036598556,0.0128792514846225,0.152015555415188,0.869776323112394,0.38607185249662,0.62114891374681,1.39038946583796,0.814812087682382,0.870693230226361
2018,Slovakia,181704,0.0910755449250185,0.108055731266971,0.153750941006735,0.648948776976479,0.0230089332919336,0.152695648210104,0.915298285033874,0.88269896989049,0.165574899694727,1.06731384044906,0.892785256404327,0.538767500706724,1.53644719878068
2019,Slovakia,123310,0.0618067045563335,0.114366736777467,0.388395418822838,0.11530488996303,0.153750941006735,0.648948776976479,0.108055731266971,0.176759874298669,0.801644425186583,1.02335401630084,1.03644991089722,0.814523676671206,1.17536957171603
2010,Spain,17282,0.103068435962427,0.287307904525639,0.0164737164564794,0.726902738642155,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Spain,18840,0.112360220664977,0.0903487012293926,1.03143531172054,0.00181819369983475,0.0164737164564794,0.726902738642155,0.287307904525639,NA,NA,NA,NA,NA,NA
2012,Spain,17842,0.106408230207246,0.793080915778688,0.0419780861803844,0.229023300113389,1.03143531172054,0.00181819369983475,0.0903487012293926,1.04790902817702,0.72872093234199,0.377656605755032,NA,NA,NA
2013,Spain,15862,0.0945996719844938,0.0101734284117403,0.324139910999208,0.61168338043399,0.0419780861803844,0.229023300113389,0.793080915778688,1.07341339790093,0.230841493813224,0.88342961700808,1.0898871143574,0.957744232455379,1.17073752153372
2014,Spain,18950,0.113016251677352,0.319802084932027,0.749213649052036,0.0611467827894561,0.324139910999208,0.61168338043399,0.0101734284117403,0.366117997179592,0.840706680547379,0.803254344190428,1.39755330890013,0.842524874247214,0.893603045419821
2015,Spain,16962,0.101159982108245,0.317964882893278,0.0200137643516998,0.673621173837473,0.749213649052036,0.0611467827894561,0.319802084932027,1.07335356005124,0.672830163223446,0.329975513343768,1.11533164623163,0.901853463336835,1.12305642912246
2016,Spain,13430,0.0800954226927091,0.00991625922826228,0.788328491704427,0.00270947599440147,0.0200137643516998,0.673621173837473,0.317964882893278,0.769227413403736,0.734767956626929,0.637766967825306,1.09336732440294,1.34645133706092,0.647940396237046
2017,Spain,19505,0.116326226330699,0.620221294871395,0.353556478242378,0.18948449019322,0.788328491704427,0.00270947599440147,0.00991625922826228,0.808342256056127,0.676330649831875,0.32788114212154,1.55755590510816,0.737477432621331,0.647683227053568
2018,Spain,14390,0.0858207842552557,0.0038586702628026,0.465700257839169,0.388648914450586,0.353556478242378,0.18948449019322,0.620221294871395,1.14188496994681,0.192193966187622,0.630137554099657,1.1618987342985,0.865815140025095,0.948102436992935
2019,Spain,14612,0.0871447741165946,0.247132203347543,0.068590986317114,0.555198738302677,0.465700257839169,0.388648914450586,0.0038586702628026,0.819256736081547,0.578133404643806,0.624079965134197,1.60758522778597,0.580842880638207,0.63399622436246
2010,Switzerland,4949,0.108426080098151,0.375231267508671,0.00471787712386869,0.70431165634897,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Switzerland,3318,0.0726930155113487,0.234493598423705,0.449527147185693,0.0429094095040889,0.00471787712386869,0.70431165634897,0.375231267508671,NA,NA,NA,NA,NA,NA
2012,Switzerland,5921,0.129721321531855,0.581823077447626,0.278723430339322,0.436666707531604,0.449527147185693,0.0429094095040889,0.234493598423705,0.454245024309562,0.747221065853058,0.609724865932376,NA,NA,NA
2013,Switzerland,2380,0.052142669354132,0.00845883396243158,0.137860112261826,0.375107747317062,0.278723430339322,0.436666707531604,0.581823077447626,0.728250577525015,0.479576117035693,0.816316675871331,0.732968454648883,1.18388777338466,1.19154794338
2014,Switzerland,5542,0.121417930067479,0.269071299628874,0.608181281639817,0.336926719406096,0.137860112261826,0.375107747317062,0.00845883396243158,0.416583542601148,0.811774454848666,0.590281911410058,0.866110689786841,0.854683864352755,0.824775509833763
2015,Switzerland,4727,0.103562352116379,0.576378833013126,0.0438768810335029,0.415367807117161,0.608181281639817,0.336926719406096,0.269071299628874,0.746041393901643,0.712034466723158,0.277530133591306,1.02476482424096,1.14870117425476,0.859353211038932
2016,Switzerland,4564,0.099991236526159,0.0269102511364625,0.958157421676616,0.0148446924485109,0.0438768810335029,0.415367807117161,0.576378833013126,0.65205816267332,0.752294526523258,0.845450132642,0.789918274935146,1.12740227384032,0.853908966604432
2017,Switzerland,6089,0.133401980545088,0.890818435243878,0.0602006545011854,0.383000715705818,0.958157421676616,0.0148446924485109,0.0269102511364625,1.00203430271012,0.430212499565672,0.603289084149588,1.61021558434994,0.767139218971769,0.872360383778463
2018,Switzerland,4339,0.0950617824905793,0.00684971108764251,0.479143811630753,0.464624302187397,0.0602006545011854,0.383000715705818,0.890818435243878,1.0183580761778,0.397845408154329,0.917728686380341,1.0622349572113,0.81321321527149,1.49410751939347
2019,Switzerland,3815,0.0835816317588292,0.216786890400598,0.213819343207344,0.40521008398035,0.479143811630753,0.464624302187397,0.00684971108764251,0.539344466131939,0.847625017893215,0.897668146331521,1.49750188780855,0.862469710341726,0.924578397467983
